domain,source_file,source_table,record_category,source_row,row_key,payload_json
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,17,FR,"{""program_tier"":""solid_power"",""class_year"":""FR"",""target_share_after_repair"":""0.21"",""min_share"":""0.15"",""max_share"":""0.28"",""repair_weight_multiplier"":""1.21"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,18,RS_FR,"{""program_tier"":""solid_power"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,19,SO,"{""program_tier"":""solid_power"",""class_year"":""SO"",""target_share_after_repair"":""0.17"",""min_share"":""0.11"",""max_share"":""0.24"",""repair_weight_multiplier"":""1.17"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,20,RS_SO,"{""program_tier"":""solid_power"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,21,JR,"{""program_tier"":""solid_power"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,22,RS_JR,"{""program_tier"":""solid_power"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.09"",""min_share"":""0.03"",""max_share"":""0.16"",""repair_weight_multiplier"":""1.09"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,23,SR,"{""program_tier"":""solid_power"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,24,RS_SR,"{""program_tier"":""solid_power"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,25,FR,"{""program_tier"":""lower_power"",""class_year"":""FR"",""target_share_after_repair"":""0.19"",""min_share"":""0.13"",""max_share"":""0.26"",""repair_weight_multiplier"":""1.19"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,26,RS_FR,"{""program_tier"":""lower_power"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.16"",""min_share"":""0.1"",""max_share"":""0.23"",""repair_weight_multiplier"":""1.16"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,27,SO,"{""program_tier"":""lower_power"",""class_year"":""SO"",""target_share_after_repair"":""0.16"",""min_share"":""0.1"",""max_share"":""0.23"",""repair_weight_multiplier"":""1.16"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,28,RS_SO,"{""program_tier"":""lower_power"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,29,JR,"{""program_tier"":""lower_power"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,30,RS_JR,"{""program_tier"":""lower_power"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.1"",""min_share"":""0.04"",""max_share"":""0.17"",""repair_weight_multiplier"":""1.1"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,31,SR,"{""program_tier"":""lower_power"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,32,RS_SR,"{""program_tier"":""lower_power"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,33,FR,"{""program_tier"":""strong_g5"",""class_year"":""FR"",""target_share_after_repair"":""0.18"",""min_share"":""0.12"",""max_share"":""0.25"",""repair_weight_multiplier"":""1.18"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,34,RS_FR,"{""program_tier"":""strong_g5"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.17"",""min_share"":""0.11"",""max_share"":""0.24"",""repair_weight_multiplier"":""1.17"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,35,SO,"{""program_tier"":""strong_g5"",""class_year"":""SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,36,RS_SO,"{""program_tier"":""strong_g5"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,37,JR,"{""program_tier"":""strong_g5"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,38,RS_JR,"{""program_tier"":""strong_g5"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.11"",""min_share"":""0.05"",""max_share"":""0.18"",""repair_weight_multiplier"":""1.11"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,39,SR,"{""program_tier"":""strong_g5"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,40,RS_SR,"{""program_tier"":""strong_g5"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,41,FR,"{""program_tier"":""standard_g5"",""class_year"":""FR"",""target_share_after_repair"":""0.17"",""min_share"":""0.11"",""max_share"":""0.24"",""repair_weight_multiplier"":""1.17"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,42,RS_FR,"{""program_tier"":""standard_g5"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.18"",""min_share"":""0.12"",""max_share"":""0.25"",""repair_weight_multiplier"":""1.18"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,43,SO,"{""program_tier"":""standard_g5"",""class_year"":""SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,44,RS_SO,"{""program_tier"":""standard_g5"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,45,JR,"{""program_tier"":""standard_g5"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,46,RS_JR,"{""program_tier"":""standard_g5"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.11"",""min_share"":""0.05"",""max_share"":""0.18"",""repair_weight_multiplier"":""1.11"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,47,SR,"{""program_tier"":""standard_g5"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,48,RS_SR,"{""program_tier"":""standard_g5"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,49,FR,"{""program_tier"":""fcs_elite"",""class_year"":""FR"",""target_share_after_repair"":""0.16"",""min_share"":""0.1"",""max_share"":""0.23"",""repair_weight_multiplier"":""1.16"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,50,RS_FR,"{""program_tier"":""fcs_elite"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.18"",""min_share"":""0.12"",""max_share"":""0.25"",""repair_weight_multiplier"":""1.18"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,51,SO,"{""program_tier"":""fcs_elite"",""class_year"":""SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,52,RS_SO,"{""program_tier"":""fcs_elite"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,53,JR,"{""program_tier"":""fcs_elite"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,54,RS_JR,"{""program_tier"":""fcs_elite"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.12"",""min_share"":""0.06"",""max_share"":""0.19"",""repair_weight_multiplier"":""1.12"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,55,SR,"{""program_tier"":""fcs_elite"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,56,RS_SR,"{""program_tier"":""fcs_elite"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,57,FR,"{""program_tier"":""fcs_standard"",""class_year"":""FR"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,58,RS_FR,"{""program_tier"":""fcs_standard"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.18"",""min_share"":""0.12"",""max_share"":""0.25"",""repair_weight_multiplier"":""1.18"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,59,SO,"{""program_tier"":""fcs_standard"",""class_year"":""SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,60,RS_SO,"{""program_tier"":""fcs_standard"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.16"",""min_share"":""0.1"",""max_share"":""0.23"",""repair_weight_multiplier"":""1.16"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,61,JR,"{""program_tier"":""fcs_standard"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,62,RS_JR,"{""program_tier"":""fcs_standard"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.12"",""min_share"":""0.06"",""max_share"":""0.19"",""repair_weight_multiplier"":""1.12"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,63,SR,"{""program_tier"":""fcs_standard"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,64,RS_SR,"{""program_tier"":""fcs_standard"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,65,FR,"{""program_tier"":""fcs_low"",""class_year"":""FR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,66,RS_FR,"{""program_tier"":""fcs_low"",""class_year"":""RS_FR"",""target_share_after_repair"":""0.18"",""min_share"":""0.12"",""max_share"":""0.25"",""repair_weight_multiplier"":""1.18"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,67,SO,"{""program_tier"":""fcs_low"",""class_year"":""SO"",""target_share_after_repair"":""0.15"",""min_share"":""0.09"",""max_share"":""0.22"",""repair_weight_multiplier"":""1.15"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,68,RS_SO,"{""program_tier"":""fcs_low"",""class_year"":""RS_SO"",""target_share_after_repair"":""0.16"",""min_share"":""0.1"",""max_share"":""0.23"",""repair_weight_multiplier"":""1.16"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,69,JR,"{""program_tier"":""fcs_low"",""class_year"":""JR"",""target_share_after_repair"":""0.14"",""min_share"":""0.08"",""max_share"":""0.21"",""repair_weight_multiplier"":""1.14"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,70,RS_JR,"{""program_tier"":""fcs_low"",""class_year"":""RS_JR"",""target_share_after_repair"":""0.13"",""min_share"":""0.07"",""max_share"":""0.2"",""repair_weight_multiplier"":""1.13"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,71,SR,"{""program_tier"":""fcs_low"",""class_year"":""SR"",""target_share_after_repair"":""0.06"",""min_share"":""0"",""max_share"":""0.13"",""repair_weight_multiplier"":""1.06"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_class_balance_rules.csv,transfer_repair_class_balance_rules,rule,72,RS_SR,"{""program_tier"":""fcs_low"",""class_year"":""RS_SR"",""target_share_after_repair"":""0.04"",""min_share"":""0"",""max_share"":""0.11"",""repair_weight_multiplier"":""1.04"",""notes"":""Repair should drift toward class balance but should not override position minimums.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,1,transfer_repair_debug_export_schema:1,"{""field"":""team_id"",""type"":""string"",""required"":""true"",""description"":""Source team repaired.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,2,transfer_repair_debug_export_schema:2,"{""field"":""pre_extraction_roster_count"",""type"":""integer"",""required"":""true"",""description"":""Expected 105.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,3,transfer_repair_debug_export_schema:3,"{""field"":""portal_departure_count"",""type"":""integer"",""required"":""true"",""description"":""Number removed into portal.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,4,transfer_repair_debug_export_schema:4,"{""field"":""departed_player_ids"",""type"":""json_array"",""required"":""true"",""description"":""Players removed.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,5,transfer_repair_debug_export_schema:5,"{""field"":""departed_quality_sum"",""type"":""number"",""required"":""true"",""description"":""Sum/score of lost quality.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,6,transfer_repair_debug_export_schema:6,"{""field"":""repair_action_count"",""type"":""integer"",""required"":""true"",""description"":""Number of repair actions.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,7,transfer_repair_debug_export_schema:7,"{""field"":""repair_actions"",""type"":""json_array"",""required"":""true"",""description"":""Method, position, class, ovr, reason.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,8,transfer_repair_debug_export_schema:8,"{""field"":""post_repair_roster_count"",""type"":""integer"",""required"":""true"",""description"":""Must equal 105.""}"
transfer_repair,transfer_repair_debug_export_schema.csv,transfer_repair_debug_export_schema,debug_schema,9,transfer_repair_debug_export_schema:9,"{""field"":""position_validation"",""type"":""json_object"",""required"":""true"",""description"":""Position counts and min violations.""}"
